order_id,order_date,customer_id,product,category,region,quantity,unit_price,discount,revenue,cost,profit,salesperson
1262,2026-02-09,C188,Printer,Office Supplies,North,2,296.53,0.0,593.06,367.7,225.36,Bilal
1263,2026-02-25,C156,Cabinet,Furniture,East,3,500.71,0.05,1427.02,991.41,435.61,Ayesha
1264,2026-02-07,C113,Laptop,Electronics,East,2,906.1,0.0,1812.2,1377.27,434.93,Ali
1265,2026-02-14,C270,Phone,Electronics,East,2,710.12,,1420.24,1050.98,369.26,Sara
1266,2026-02-01,C189,Laptop,Electronics,North,2,889.37,0.0,1778.74,1351.84,426.9,Sara
1267,2026-02-04,C142,Paper Box,Office Supplies,South,3,74.38,0.05,211.98,107.11,104.87,Ahmed
1268,2026-02-09,C125,Monitor,Electronics,South,2,301.11,0.0,602.22,433.6,168.62,Ayesha
1269,2026-02-28,C054,Phone,Electronics,North,3,694.52,0.05,1979.38,1541.83,437.55,Sara
1270,2026-02-22,C102,Chair,Furniture,South,3,250.28,0.05,713.3,465.52,247.78,Ayesha
1271,2026-02-12,C194,Cabinet,Furniture,North,3,492.02,0.05,1402.26,974.2,428.06,Sara
1272,2026-02-28,C082,Desk,Furniture,North,2,589.33,0.0,1178.66,801.49,377.17,Sara
1273,2026-02-18,C141,Headphones,Electronics,North,2,121.9,0.0,243.8,158.47,85.33,Ali
1274,2026-02-05,C066,Chair,Furniture,North,2,248.93,0.0,497.86,308.67,189.19,Sara
1275,2026-02-06,C151,Phone,Electronics,East,3,687.25,0.05,1958.66,1525.69,432.97,Ali
1276,2026-02-22,C055,Desk,Furniture,South,2,608.54,0.0,1217.08,827.61,389.47,Sara
1277,2026-02-24,C244,Desk,Furniture,East,3,611.09,0.05,1741.61,1246.62,494.99,Ayesha
1278,2026-02-21,C225,Monitor,Electronics,North,2,305.85,0.0,611.7,440.42,171.28,Ahmed
1279,2026-02-18,C263,Stationery Kit,Office Supplies,South,2,98.53,0.0,197.06,98.53,98.53,Ayesha
1280,2026-02-12,C189,Headphones,Electronics,South,2,120.87,0.0,241.74,157.13,84.61,Fatima
1281,2026-02-26,C290,Phone,Electronics,East,2,700.96,0.0,1401.92,1037.42,364.5,Sara
1282,2026-02-12,C065,Laptop,Electronics,East,2,892.16,0.0,1784.32,1356.08,428.24,Fatima
1283,2026-02-14,C232,Chair,Furniture,South,2,247.59,0.0,495.18,307.01,188.17,Ahmed
1284,2026-02-15,C231,Chair,Furniture,South,2,249.29,0.0,498.58,309.12,189.46,Ayesha
1285,2026-02-12,C241,Stationery Kit,Office Supplies,East,3,100.75,0.05,287.14,151.12,136.02,Bilal
1286,2026-02-27,C192,Headphones,Electronics,North,3,120.78,0.05,344.22,235.52,108.7,Fatima
1287,2026-02-12,C287,Monitor,Electronics,South,3,301.13,0.05,858.22,650.44,207.78,Fatima
1288,2026-02-12,C214,Bookshelf,Furniture,East,3,407.79,0.05,1162.2,782.96,379.24,Ali
1289,2026-02-05,C042,Phone,Electronics,South,2,688.85,0.0,1377.7,1019.5,358.2,Sara
1290,2026-02-11,C296,Phone,Electronics,East,3,709.66,0.05,2022.53,1575.45,447.08,Ali
1291,2026-02-08,C164,Stationery Kit,Office Supplies,North,2,100.81,0.0,201.62,100.81,100.81,Ahmed
1292,2026-02-04,C265,Cabinet,Furniture,North,2,500.94,0.0,1001.88,661.24,340.64,Sara
1293,2026-02-11,C092,Desk,Furniture,North,3,593.2,0.05,1690.62,1210.13,480.49,Sara
1294,2026-02-26,C230,Chair,Furniture,East,3,251.31,0.05,716.23,467.44,248.79,Ahmed
1295,2026-02-07,C035,Chair,Furniture,North,2,247.27,0.0,494.54,306.61,187.93,Fatima
1296,2026-02-22,C228,Desk,Furniture,South,3,602.73,0.05,1717.78,1229.57,488.21,Fatima
1297,2026-02-18,C214,Headphones,Electronics,South,3,120.19,0.05,342.54,234.37,108.17,Ayesha
1298,2026-02-01,C061,Laptop,Electronics,North,2,898.15,0.0,1796.3,1365.19,431.11,Fatima
1299,2026-02-09,C064,Cabinet,Furniture,East,3,492.05,0.05,1402.34,974.26,428.08,Fatima
1300,2026-02-23,C040,Printer,Office Supplies,East,3,301.18,0.05,858.36,560.19,298.17,Bilal
1301,2026-03-10,C074,Desk,Furniture,South,2,594.0,0.05,1128.6,807.84,320.76,Ali
1302,2026-03-07,C064,Phone,Electronics,South,3,708.06,0.0,2124.18,1571.89,552.29,Ali
1303,2026-03-19,C076,Desk,Furniture,North,2,608.69,0.05,1156.51,827.82,328.69,Ayesha
1304,2026-03-21,C182,Bookshelf,Furniture,North,3,393.53,0.0,1180.59,755.58,425.01,Ali
1305,2026-03-12,C099,Stationery Kit,Office Supplies,North,2,98.07,0.05,186.33,98.07,88.26,Ayesha
1306,2026-03-06,C139,Toner,Office Supplies,East,2,150.57,0.05,286.08,168.64,117.44,Sara
1307,2026-03-11,C009,Chair,Furniture,North,3,247.25,0.0,741.75,459.88,281.87,Ali
1308,2026-03-10,C262,Paper Box,Office Supplies,North,3,73.83,0.0,221.49,106.32,115.17,Bilal
1309,2026-03-11,C181,Paper Box,Office Supplies,South,2,73.58,0.05,139.8,70.64,69.16,Fatima
1310,2026-03-01,C266,Headphones,Electronics,East,2,120.94,0.05,229.79,157.22,72.57,Ahmed
1311,2026-03-12,C287,Desk,Furniture,East,3,604.43,0.0,1813.29,1233.04,580.25,Ayesha
1312,2026-03-13,C157,Toner,Office Supplies,East,2,152.75,0.05,290.22,171.08,119.14,Fatima
1313,2026-03-23,C184,Cabinet,Furniture,South,2,504.3,0.05,958.17,665.68,292.49,Fatima
1314,2026-03-19,C001,Cabinet,Furniture,North,2,503.51,,956.67,664.63,292.04,Bilal
1315,2026-03-25,C234,Bookshelf,Furniture,North,3,396.83,0.0,1190.49,761.91,428.58,Sara
1316,2026-03-25,C063,Laptop,Electronics,North,3,899.73,0.0,2699.19,2051.38,647.81,Bilal
1317,2026-03-20,C071,Phone,Electronics,South,3,689.86,0.0,2069.58,1531.49,538.09,Sara
1318,2026-03-06,C149,Phone,Electronics,South,2,692.99,0.05,1316.68,1025.63,291.05,Ayesha
1319,2026-03-04,C194,Toner,Office Supplies,East,3,152.8,0.0,458.4,256.7,201.7,Ali
1320,2026-03-01,C145,Bookshelf,Furniture,South,2,403.28,0.05,766.23,516.2,250.03,Fatima
1321,2026-03-05,C267,Paper Box,Office Supplies,East,3,74.58,0.0,223.74,107.4,116.34,Fatima
1322,2026-03-13,C009,Cabinet,Furniture,North,3,491.13,0.0,1473.39,972.44,500.95,Ali
1323,2026-03-04,C182,Cabinet,Furniture,North,3,502.5,0.0,1507.5,994.95,512.55,Fatima
1324,2026-03-27,C076,Stationery Kit,Office Supplies,East,3,98.4,0.0,295.2,147.6,147.6,Ahmed
1325,2026-03-18,C199,Monitor,Electronics,South,2,297.15,0.05,564.58,427.9,136.68,Ali
1326,2026-03-27,C209,Bookshelf,Furniture,North,3,404.52,,1213.56,776.68,436.88,Ahmed
1327,2026-03-15,C109,Bookshelf,Furniture,East,2,403.65,0.05,766.93,516.67,250.26,Bilal
1328,2026-03-08,C210,Chair,Furniture,East,2,245.19,0.05,465.86,304.04,161.82,Bilal
1329,2026-03-19,C242,Bookshelf,Furniture,East,2,400.62,0.05,761.18,512.79,248.39,Ahmed
1330,2026-03-05,C172,Phone,Electronics,South,2,688.96,0.05,1309.02,1019.66,289.36,Ayesha
1331,2026-03-22,C185,Printer,Office Supplies,East,3,305.01,0.0,915.03,567.32,347.71,Ahmed
1332,2026-03-16,C201,Toner,Office Supplies,South,3,151.31,0.0,453.93,254.2,199.73,Ali
1333,2026-03-04,C222,Bookshelf,Furniture,North,2,393.91,0.05,748.43,504.2,244.23,Fatima
1334,2026-03-05,C184,Desk,Furniture,East,3,610.39,0.0,1831.17,1245.2,585.97,Ali
1335,2026-03-05,C130,Cabinet,Furniture,East,3,498.77,0.0,1496.31,987.56,508.75,Sara
1336,2026-03-02,C101,Laptop,Electronics,South,3,884.77,0.0,2654.31,2017.28,637.03,Bilal
1337,2026-03-03,C083,Cabinet,Furniture,South,2,491.08,0.05,933.05,648.23,284.82,Ahmed
1338,2026-03-24,C157,Chair,Furniture,East,3,251.04,0.0,753.12,466.93,286.19,Ali
1339,2026-03-16,C217,Printer,Office Supplies,North,2,301.94,0.05,573.69,374.41,199.28,Ahmed
1340,2026-03-20,C060,Phone,Electronics,East,3,701.26,0.0,2103.78,1556.8,546.98,Ahmed
1341,2026-03-21,C220,Phone,Electronics,South,2,693.21,0.05,1317.1,1025.95,291.15,Ahmed
1342,2026-03-25,C002,Bookshelf,Furniture,South,2,396.88,0.05,754.07,508.01,246.06,Sara
1343,2026-03-22,C130,Chair,Furniture,North,2,245.76,0.05,466.94,304.74,162.2,Ali
1344,2026-03-16,C184,Stationery Kit,Office Supplies,North,2,101.76,0.05,193.34,101.76,91.58,Bilal
1345,2026-03-16,C060,Laptop,Electronics,North,3,908.8,0.0,2726.4,2072.06,654.34,Fatima
1346,2026-03-07,C273,Chair,Furniture,East,2,252.93,0.05,480.57,313.63,166.94,Sara
1347,2026-03-10,C203,Bookshelf,Furniture,South,2,403.44,0.05,766.54,516.4,250.14,Ayesha
1348,2026-03-19,C038,Laptop,Electronics,East,2,882.08,0.05,1675.95,1340.76,335.19,Ali
1349,2026-03-15,C143,Monitor,Electronics,North,2,302.84,0.05,575.4,436.09,139.31,Sara
1350,2026-03-01,C125,Monitor,Electronics,South,3,303.49,0.0,910.47,655.54,254.93,Sara
1351,2026-03-11,C287,Laptop,Electronics,North,2,910.07,0.05,1729.13,1383.31,345.82,Fatima
1352,2026-03-01,C172,Chair,Furniture,South,2,247.78,0.05,470.78,307.25,163.53,Ayesha
1353,2026-03-24,C235,Chair,Furniture,North,3,253.49,0.0,760.47,471.49,288.98,Ahmed
1354,2026-03-27,C103,Laptop,Electronics,South,3,913.64,0.0,2740.92,2083.1,657.82,Ali
1355,2026-03-27,C300,Printer,Office Supplies,North,2,295.27,0.05,561.01,366.13,194.88,Sara
1356,2026-03-27,C015,Headphones,Electronics,North,3,117.62,0.0,352.86,229.36,123.5,Fatima
1357,2026-03-07,C098,Paper Box,Office Supplies,South,2,75.98,0.05,144.36,72.94,71.42,Bilal
1358,2026-03-06,C131,Paper Box,Office Supplies,South,3,76.45,0.0,229.35,110.09,119.26,Sara
1359,2026-03-22,C216,Chair,Furniture,South,2,251.82,0.05,478.46,312.26,166.2,Bilal
1360,2026-03-05,C271,Phone,Electronics,South,3,692.26,0.0,2076.78,1536.82,539.96,Sara
1361,2026-03-05,C018,Cabinet,Furniture,South,2,504.97,0.05,959.44,666.56,292.88,Fatima
1362,2026-03-21,C057,Chair,Furniture,North,3,249.17,0.0,747.51,463.46,284.05,Ali
1363,2026-03-13,C107,Monitor,Electronics,North,2,299.19,0.05,568.46,430.83,137.63,Fatima
1364,2026-03-12,C100,Phone,Electronics,North,3,689.11,0.0,2067.33,1529.82,537.51,Sara
1365,2026-03-17,C198,Phone,Electronics,North,3,690.88,0.0,2072.64,1533.75,538.89,Ahmed
1366,2026-03-25,C034,Cabinet,Furniture,East,2,495.21,0.05,940.9,653.68,287.22,Ali
1367,2026-03-15,C067,Cabinet,Furniture,North,3,501.84,0.0,1505.52,993.64,511.88,Ali
1368,2026-03-01,C015,Laptop,Electronics,South,3,886.56,0.0,2659.68,2021.36,638.32,Sara
1369,2026-03-13,C279,Printer,Office Supplies,South,3,299.88,0.0,899.64,557.78,341.86,Sara
1370,2026-03-03,C247,Headphones,Electronics,East,2,118.81,0.05,225.74,154.45,71.29,Ali
1371,2026-03-14,C270,Monitor,Electronics,South,2,304.34,0.05,578.25,438.25,140.0,Ahmed
1372,2026-03-10,C077,Toner,Office Supplies,East,2,150.31,0.05,285.59,168.35,117.24,Fatima
1373,2026-03-25,C161,Desk,Furniture,North,2,600.36,0.05,1140.68,816.49,324.19,Bilal
1374,2026-03-10,C171,Headphones,Electronics,East,3,120.36,0.0,361.08,234.7,126.38,Sara
1375,2026-03-04,C088,Monitor,Electronics,North,3,294.4,0.0,883.2,635.9,247.3,Ayesha
1376,2026-03-01,C019,Laptop,Electronics,North,2,906.62,0.05,1722.58,1378.06,344.52,Fatima
1377,2026-03-04,C018,Chair,Furniture,East,3,251.17,0.0,753.51,467.18,286.33,Ahmed
1378,2026-03-24,C020,Headphones,Electronics,North,3,118.47,0.0,355.41,231.02,124.39,Ali
1379,2026-03-02,C217,Toner,Office Supplies,North,3,152.79,0.0,458.37,256.69,201.68,Ayesha
1380,2026-03-21,C240,Desk,Furniture,North,2,599.01,0.05,1138.12,814.65,323.47,Ayesha
1381,2026-03-07,C181,Bookshelf,Furniture,North,2,399.71,0.05,759.45,511.63,247.82,Fatima
1382,2026-03-21,C044,Monitor,Electronics,South,3,300.84,0.0,902.52,649.81,252.71,Ahmed
1383,2026-03-12,C165,Phone,Electronics,South,2,696.93,0.05,1324.17,1031.46,292.71,Ahmed
1384,2026-03-19,C233,Laptop,Electronics,South,3,908.27,0.0,2724.81,2070.86,653.95,Ahmed
1385,2026-03-16,C210,Desk,Furniture,North,3,591.19,0.0,1773.57,1206.03,567.54,Ayesha
1386,2026-03-09,C024,Cabinet,Furniture,North,3,494.0,0.0,1482.0,978.12,503.88,Fatima
1387,2026-03-06,C164,Chair,Furniture,North,3,246.38,0.0,739.14,458.27,280.87,Sara
1388,2026-03-24,C209,Headphones,Electronics,North,2,117.91,0.05,224.03,153.28,70.75,Bilal
1389,2026-03-25,C148,Headphones,Electronics,North,3,122.33,0.0,366.99,238.54,128.45,Fatima
1390,2026-03-09,C253,Headphones,Electronics,East,3,122.16,0.0,366.48,238.21,128.27,Sara
1391,2026-03-23,C221,Toner,Office Supplies,South,2,147.14,0.05,279.57,164.8,114.77,Fatima
1392,2026-03-05,C194,Chair,Furniture,North,3,250.35,0.0,751.05,465.65,285.4,Fatima
1393,2026-03-02,C064,Laptop,Electronics,North,2,895.28,0.05,1701.03,1360.83,340.2,Ali
1394,2026-03-25,C019,Phone,Electronics,South,2,706.48,0.05,1342.31,1045.59,296.72,Ahmed
1395,2026-03-20,C199,Desk,Furniture,East,3,604.71,0.0,1814.13,1233.61,580.52,Bilal
1396,2026-03-01,C046,Monitor,Electronics,South,3,298.52,0.0,895.56,644.8,250.76,Ahmed
1397,2026-03-08,C171,Headphones,Electronics,East,2,118.22,0.05,224.62,153.69,70.93,Ali
1398,2026-03-13,C253,Phone,Electronics,North,2,689.86,0.05,1310.73,1020.99,289.74,Ayesha
1399,2026-03-22,C259,Headphones,Electronics,East,2,119.7,0.05,227.43,155.61,71.82,Bilal
1400,2026-03-27,C181,Laptop,Electronics,East,3,902.39,0.0,2707.17,2057.45,649.72,Bilal
1401,2026-03-14,C104,Laptop,Electronics,South,2,915.88,0.05,1740.17,1392.14,348.03,Ahmed
1402,2026-03-02,C040,Desk,Furniture,East,2,590.2,0.05,1121.38,802.67,318.71,Ali
1403,2026-03-15,C050,Printer,Office Supplies,North,2,303.49,0.05,576.63,376.33,200.3,Ayesha
1404,2026-03-23,C192,Bookshelf,Furniture,East,3,407.7,0.0,1223.1,782.78,440.32,Ali
1405,2026-03-03,C108,Monitor,Electronics,South,2,301.32,0.05,572.51,433.9,138.61,Fatima
1406,2026-03-22,C207,Laptop,Electronics,South,3,897.33,0.0,2691.99,2045.91,646.08,Sara
1407,2026-03-19,C147,Monitor,Electronics,South,3,296.13,0.0,888.39,639.64,248.75,Sara
1408,2026-03-19,C149,Phone,Electronics,South,2,712.67,0.05,1354.07,1054.75,299.32,Fatima
1409,2026-03-18,C222,Desk,Furniture,South,2,598.33,0.05,1136.83,813.73,323.1,Sara
1410,2026-03-10,C198,Laptop,Electronics,North,3,892.87,0.0,2678.61,2035.74,642.87,Fatima
1411,2026-03-17,C053,Laptop,Electronics,North,2,907.8,0.05,1724.82,1379.86,344.96,Bilal
1412,2026-03-15,C162,Chair,Furniture,East,2,254.32,0.05,483.21,315.36,167.85,Ahmed
1413,2026-03-20,C200,Paper Box,Office Supplies,South,2,73.95,0.05,140.5,70.99,69.51,Fatima
1414,2026-03-06,C195,Monitor,Electronics,South,2,302.39,0.05,574.54,435.44,139.1,Bilal
1415,2026-03-01,C169,Chair,Furniture,North,2,250.69,0.05,476.31,310.86,165.45,Ali
1416,2026-03-23,C118,Stationery Kit,Office Supplies,South,3,100.72,0.0,302.16,151.08,151.08,Sara
1417,2026-03-13,C268,Phone,Electronics,North,3,692.56,0.0,2077.68,1537.48,540.2,Ayesha
1418,2026-03-11,C125,Desk,Furniture,North,3,604.98,0.0,1814.94,1234.16,580.78,Ali
1419,2026-03-12,C269,Printer,Office Supplies,South,3,304.37,0.0,913.11,566.13,346.98,Ali
1420,2026-03-18,C249,Printer,Office Supplies,East,3,299.27,0.0,897.81,556.64,341.17,Ayesha
1421,2026-03-15,C266,Monitor,Electronics,North,2,300.25,0.05,570.48,432.36,138.12,Fatima
1422,2026-03-11,C272,Desk,Furniture,East,3,602.82,0.0,1808.46,1229.75,578.71,Fatima
1423,2026-03-27,C127,Headphones,Electronics,East,3,121.79,0.0,365.37,237.49,127.88,Ayesha
1424,2026-03-17,C018,Laptop,Electronics,East,3,884.46,0.0,2653.38,2016.57,636.81,Ali
1425,2026-03-12,C093,Bookshelf,Furniture,South,3,396.59,0.0,1189.77,761.45,428.32,Ayesha
1426,2026-03-08,C072,Monitor,Electronics,East,3,295.48,0.0,886.44,638.24,248.2,Sara
1427,2026-03-02,C135,Cabinet,Furniture,South,2,494.37,0.05,939.3,652.57,286.73,Bilal
1428,2026-03-04,C234,Laptop,Electronics,North,2,885.02,0.05,1681.54,1345.23,336.31,Ayesha
1429,2026-03-06,C109,Cabinet,Furniture,South,3,508.83,0.0,1526.49,1007.48,519.01,Ali
1430,2026-03-23,C217,Laptop,Electronics,East,2,892.69,0.05,1696.11,1356.89,339.22,Fatima
1431,2026-03-19,C041,Paper Box,Office Supplies,East,2,75.04,0.05,142.58,72.04,70.54,Ali
1432,2026-03-25,C054,Monitor,Electronics,North,2,299.68,0.05,569.39,431.54,137.85,Bilal
1433,2026-03-07,C054,Bookshelf,Furniture,North,3,405.42,0.0,1216.26,778.41,437.85,Ayesha
1434,2026-03-07,C259,Cabinet,Furniture,South,2,506.46,0.05,962.27,668.53,293.74,Fatima
1435,2026-03-24,C211,Desk,Furniture,North,3,590.64,0.0,1771.92,1204.91,567.01,Sara
1436,2026-03-21,C098,Desk,Furniture,North,2,611.76,0.05,1162.34,831.99,330.35,Ali
1437,2026-03-15,C214,Phone,Electronics,North,2,713.96,0.05,1356.52,1056.66,299.86,Ayesha
1438,2026-03-15,C071,Phone,Electronics,South,3,690.06,0.0,2070.18,1531.93,538.25,Ayesha
1439,2026-03-10,C046,Stationery Kit,Office Supplies,North,2,101.14,0.05,192.17,101.14,91.03,Ayesha
1440,2026-03-17,C192,Monitor,Electronics,South,3,304.33,0.0,912.99,657.35,255.64,Ayesha
1441,2026-03-21,C169,Laptop,Electronics,East,2,897.97,0.05,1706.14,1364.91,341.23,Ayesha
1442,2026-03-04,C008,Stationery Kit,Office Supplies,South,3,99.1,0.0,297.3,148.65,148.65,Sara
1443,2026-03-07,C072,Phone,Electronics,East,2,704.62,0.05,1338.78,1042.84,295.94,Ayesha
1444,2026-03-07,C091,Stationery Kit,Office Supplies,North,2,98.64,0.05,187.42,98.64,88.78,Sara
1445,2026-03-28,C119,Paper Box,Office Supplies,North,3,74.3,0.0,222.9,106.99,115.91,Sara
1446,2026-03-26,C260,Printer,Office Supplies,East,2,298.72,0.05,567.57,370.41,197.16,Ayesha
1447,2026-03-06,C040,Headphones,Electronics,North,2,119.15,0.05,226.38,154.9,71.48,Bilal
1448,2026-03-07,C210,Monitor,Electronics,North,3,294.78,0.0,884.34,636.72,247.62,Sara
1449,2026-03-28,C041,Laptop,Electronics,South,2,911.71,0.05,1732.25,1385.8,346.45,Bilal
1450,2026-03-22,C278,Phone,Electronics,North,3,696.45,0.0,2089.35,1546.12,543.23,Fatima
1451,2026-04-19,C086,Paper Box,Office Supplies,North,2,76.1,0.0,152.2,73.06,79.14,Bilal
1452,2026-04-23,C080,Stationery Kit,Office Supplies,North,3,100.74,0.05,287.11,151.11,136.0,Sara
1453,2026-04-20,C284,Paper Box,Office Supplies,North,2,74.6,0.0,149.2,71.62,77.58,Ali
1454,2026-04-21,C068,Monitor,Electronics,East,3,296.15,0.05,844.03,639.68,204.35,Sara
1455,2026-04-11,C177,Chair,Furniture,East,2,253.01,0.0,506.02,313.73,192.29,Ali
1456,2026-04-15,C251,Phone,Electronics,South,3,693.0,0.05,1975.05,1538.46,436.59,Bilal
1457,2026-04-14,C221,Bookshelf,Furniture,North,3,407.84,0.05,1162.34,783.05,379.29,Sara
1458,2026-04-09,C188,Headphones,Electronics,South,2,118.07,0.0,236.14,153.49,82.65,Bilal
1459,2026-04-08,C258,Desk,Furniture,North,2,598.33,0.0,1196.66,813.73,382.93,Sara
1460,2026-04-01,C107,Cabinet,Furniture,South,2,497.61,0.0,995.22,656.85,338.37,Ayesha
1461,2026-04-07,C270,Laptop,Electronics,North,2,911.31,0.0,1822.62,1385.19,437.43,Sara
1462,2026-04-26,C277,Phone,Electronics,North,2,695.38,0.0,1390.76,1029.16,361.6,Ali
1463,2026-04-02,C044,Printer,Office Supplies,East,2,300.57,0.0,601.14,372.71,228.43,Ayesha
1464,2026-04-14,C163,Monitor,Electronics,South,2,304.04,0.0,608.08,437.82,170.26,Bilal
1465,2026-04-15,C056,Headphones,Electronics,South,3,118.17,0.05,336.78,230.43,106.35,Fatima
1466,2026-04-06,C008,Chair,Furniture,North,3,249.7,0.05,711.64,464.44,247.2,Ali
1467,2026-04-23,C161,Cabinet,Furniture,North,3,507.52,0.05,1446.43,1004.89,441.54,Ali
1468,2026-04-25,C026,Laptop,Electronics,South,3,887.33,0.05,2528.89,2023.11,505.78,Fatima
1469,2026-04-12,C057,Phone,Electronics,East,2,689.03,0.0,1378.06,1019.76,358.3,Ayesha
1470,2026-04-25,C164,Monitor,Electronics,South,3,302.99,0.05,863.52,654.46,209.06,Ayesha
1471,2026-04-09,C081,Paper Box,Office Supplies,East,2,73.75,0.0,147.5,70.8,76.7,Fatima
1472,2026-04-20,C256,Monitor,Electronics,East,2,301.12,0.0,602.24,433.61,168.63,Ayesha
1473,2026-04-17,C039,Laptop,Electronics,North,3,897.1,0.05,2556.74,2045.39,511.35,Fatima
1474,2026-04-13,C088,Bookshelf,Furniture,South,2,396.54,0.0,793.08,507.57,285.51,Ahmed
1475,2026-04-25,C235,Laptop,Electronics,North,2,895.0,0.0,1790.0,1360.4,429.6,Ahmed
1476,2026-04-15,C004,Cabinet,Furniture,East,2,503.32,0.0,1006.64,664.38,342.26,Ali
1477,2026-04-26,C298,Toner,Office Supplies,North,3,150.93,0.05,430.15,253.56,176.59,Sara
1478,2026-04-17,C035,Printer,Office Supplies,South,12,300.9,0.05,3430.26,2238.7,1191.56,Ayesha
1479,2026-04-06,C046,Phone,Electronics,North,2,711.29,0.0,1422.58,1052.71,369.87,Bilal
1480,2026-04-26,C215,Bookshelf,Furniture,South,2,407.22,0.0,814.44,521.24,293.2,Bilal
1481,2026-04-25,C141,Phone,Electronics,East,2,704.7,0.0,1409.4,1042.96,366.44,Sara
1482,2026-04-23,C063,Phone,Electronics,South,3,707.4,0.05,2016.09,1570.43,445.66,Sara
1483,2026-04-27,C089,Laptop,Electronics,East,2,906.32,,1812.64,1377.61,435.03,Sara
1484,2026-04-08,C030,Chair,Furniture,North,2,245.22,0.0,490.44,304.07,186.37,Sara
1485,2026-04-23,C016,Chair,Furniture,South,3,248.64,0.05,708.62,462.47,246.15,Sara
1486,2026-04-12,C190,Desk,Furniture,East,3,595.67,0.05,1697.66,1215.17,482.49,Fatima
1487,2026-04-08,C010,Headphones,Electronics,East,3,118.23,0.05,336.96,230.55,106.41,Bilal
1488,2026-04-24,C119,Bookshelf,Furniture,East,2,394.99,0.0,789.98,505.59,284.39,Ahmed
1489,2026-04-24,C151,Chair,Furniture,South,2,245.51,0.0,491.02,304.43,186.59,Sara
1490,2026-04-19,C009,Laptop,Electronics,North,3,916.48,0.05,2611.97,2089.57,522.4,Sara
1491,2026-04-10,C180,Headphones,Electronics,South,2,119.73,0.0,239.46,155.65,83.81,Ali
1492,2026-04-16,C067,Desk,Furniture,South,2,603.32,0.0,1206.64,820.52,386.12,Ahmed
1493,2026-04-07,C172,Cabinet,Furniture,East,3,509.67,0.05,1452.56,1009.15,443.41,Sara
1494,2026-04-01,C060,Toner,Office Supplies,North,2,151.73,0.0,303.46,169.94,133.52,Ayesha
1495,2026-04-09,C156,Desk,Furniture,North,3,605.35,0.05,1725.25,1234.91,490.34,Bilal
1496,2026-04-18,C021,Laptop,Electronics,North,3,889.52,0.05,2535.13,2028.11,507.02,Fatima
1497,2026-04-23,C120,Laptop,Electronics,South,2,913.76,0.0,1827.52,1388.92,438.6,Ali
1498,2026-04-05,C233,Phone,Electronics,North,3,690.11,0.05,1966.81,1532.04,434.77,Ali
1499,2026-04-20,C070,Phone,Electronics,North,3,704.06,0.05,2006.57,1563.01,443.56,Ahmed
1500,2026-04-04,C133,Phone,Electronics,South,3,709.33,0.05,2021.59,1574.71,446.88,Fatima
1501,2026-04-02,C106,Paper Box,Office Supplies,South,3,75.09,0.05,214.01,108.13,105.88,Fatima
1502,2026-04-16,C192,Toner,Office Supplies,North,2,148.44,0.0,296.88,166.25,130.63,Ali
1503,2026-04-07,C049,Monitor,Electronics,East,2,299.99,0.0,599.98,431.99,167.99,Sara
1504,2026-04-12,C279,Toner,Office Supplies,North,3,150.34,0.05,428.47,252.57,175.9,Bilal
1505,2026-04-18,C206,Monitor,Electronics,North,2,294.02,0.0,588.04,423.39,164.65,Bilal
1506,2026-04-07,C237,Toner,Office Supplies,East,2,149.69,0.0,299.38,167.65,131.73,Ahmed
1507,2026-04-02,C265,Laptop,Electronics,South,3,902.42,0.05,2571.9,2057.52,514.38,Fatima
1508,2026-04-21,C200,Phone,Electronics,South,2,710.53,0.0,1421.06,1051.58,369.48,Fatima
1509,2026-04-14,C263,Laptop,Electronics,East,3,901.74,0.05,2569.96,2055.97,513.99,Ayesha
1510,2026-04-01,C154,Stationery Kit,Office Supplies,South,2,98.63,0.0,197.26,98.63,98.63,Bilal
1511,2026-04-25,C251,Cabinet,Furniture,South,3,500.21,,1425.6,990.42,435.18,Sara
1512,2026-04-08,C022,Desk,Furniture,East,3,610.43,0.05,1739.73,1245.28,494.45,Ali
1513,2026-04-05,C082,Bookshelf,Furniture,East,2,401.32,0.0,802.64,513.69,288.95,Bilal
1514,2026-04-16,C120,Monitor,Electronics,East,2,305.13,0.0,610.26,439.39,170.87,Ahmed
1515,2026-04-12,C227,Chair,Furniture,North,2,254.59,0.0,509.18,315.69,193.49,Fatima
1516,2026-04-14,C155,Desk,Furniture,South,2,588.86,0.0,1177.72,800.85,376.87,Fatima
1517,2026-04-02,C178,Monitor,Electronics,East,2,302.51,0.0,605.02,435.61,169.41,Ahmed
1518,2026-04-12,C134,Desk,Furniture,North,3,609.06,0.05,1735.82,1242.48,493.34,Ayesha
1519,2026-04-28,C024,Toner,Office Supplies,East,2,147.81,0.0,295.62,165.55,130.07,Ali
1520,2026-04-07,C216,Chair,Furniture,North,2,251.87,0.0,503.74,312.32,191.42,Ali
1521,2026-04-22,C283,Cabinet,Furniture,South,3,492.71,0.05,1404.22,975.57,428.65,Ali
1522,2026-04-12,C286,Phone,Electronics,North,3,700.53,0.05,1996.51,1555.18,441.33,Ayesha
1523,2026-04-08,C160,Bookshelf,Furniture,South,3,393.38,0.05,1121.13,755.29,365.84,Ali
1524,2026-04-04,C281,Bookshelf,Furniture,South,3,394.13,0.05,1123.27,756.73,366.54,Ali
